Period,Frame,Time [s],Team,Player,X,Y,Ball_x,Ball_y
1,323,12.92,Team A,6,53.39322250228526,55.05280928157703,51.31427904134519,49.72016981694298
1,323,12.92,Team A,7,52.79164445214356,68.98547713889816,51.31427904134519,49.72016981694298
1,323,12.92,Team A,8,76.65474485518484,41.578030723865396,51.31427904134519,49.72016981694298
1,323,12.92,Team A,9,76.55865100911288,57.16642232417276,51.31427904134519,49.72016981694298
1,323,12.92,Team A,10,2.184665675703478,49.91573712082601,51.31427904134519,49.72016981694298
1,323,12.92,Team B,0,73.95813612920931,42.884475714420674,51.31427904134519,49.72016981694298
1,323,12.92,Team B,1,50.998755885360765,49.79877302128348,51.31427904134519,49.72016981694298
1,323,12.92,Team B,2,73.8156939815883,56.12860768809084,51.31427904134519,49.72016981694298
1,323,12.92,Team B,3,78.04355850880675,72.35709839821926,51.31427904134519,49.72016981694298
1,323,12.92,Team B,4,53.60019087838806,43.661647214129815,51.31427904134519,49.72016981694298
1,323,12.92,Team B,5,51.134284385234196,49.721556817839,51.31427904134519,49.72016981694298
1,323,12.92,Team B,6,52.73216618981096,56.71538097199668,51.31427904134519,49.72016981694298
1,323,12.92,Team B,7,53.31661323367388,71.3897987080821,51.31427904134519,49.72016981694298
1,323,12.92,Team B,8,21.842800348557084,34.245075530841525,51.31427904134519,49.72016981694298
1,323,12.92,Team B,9,21.63978374511381,65.22994672959663,51.31427904134519,49.72016981694298
1,323,12.92,Team B,10,97.31740737897663,49.35746150352056,51.31427904134519,49.72016981694298
1,324,12.96,Team A,0,24.999598884424977,36.25717525239503,51.134284385234196,49.721556817839
1,324,12.96,Team A,1,25.71385464822219,49.80507145885264,51.134284385234196,49.721556817839
1,324,12.96,Team A,2,25.651617393715462,64.4409535631007,51.134284385234196,49.721556817839
1,324,12.96,Team A,3,24.67364228431753,79.52278285109418,51.134284385234196,49.721556817839
1,324,12.96,Team A,4,53.61616534073439,45.49774529428766,51.134284385234196,49.721556817839
1,324,12.96,Team A,5,60.47370884701751,49.801175460321765,51.134284385234196,49.721556817839
1,324,12.96,Team A,6,53.31849262909587,54.95891867473535,51.134284385234196,49.721556817839
1,324,12.96,Team A,7,52.78360265481309,68.86574690255121,51.134284385234196,49.721556817839
1,324,12.96,Team A,8,76.64910696692027,41.65783181543635,51.134284385234196,49.721556817839
1,324,12.96,Team A,9,76.52775883679973,57.24021713218643,51.134284385234196,49.721556817839
1,324,12.96,Team A,10,2.154552294405446,49.84162110186385,51.134284385234196,49.721556817839
1,324,12.96,Team B,0,73.90220369985822,42.9416732960731,51.134284385234196,49.721556817839
1,324,12.96,Team B,1,50.8187586974543,49.79977917522989,51.134284385234196,49.721556817839
1,324,12.96,Team B,2,73.84030389341467,56.052487045424755,51.134284385234196,49.721556817839
1,324,12.96,Team B,3,78.05508910972799,72.27793372653805,51.134284385234196,49.721556817839
1,324,12.96,Team B,4,53.54719600085409,43.55398318599061,51.134284385234196,49.721556817839
1,324,12.96,Team B,5,50.86429240106771,49.72363731918304,51.134284385234196,49.721556817839
1,324,12.96,Team B,6,52.7421138578909,56.83496794411226,51.134284385234196,49.721556817839
1,324,12.96,Team B,7,53.362148526381205,71.5008236472537,51.134284385234196,49.721556817839
1,324,12.96,Team B,8,21.8180436187189,34.32114855055101,51.134284385234196,49.721556817839
1,324,12.96,Team B,9,21.641504324297685,65.14996523419131,51.134284385234196,49.721556817839
1,324,12.96,Team B,10,97.2673535885021,49.41986837861564,51.134284385234196,49.721556817839
1,325,13.0,Team A,0,25.019927411504433,36.17980115474743,50.86429240106771,49.72363731918304
1,325,13.0,Team A,1,25.675716505585402,49.87539558043419,50.86429240106771,49.72363731918304
1,325,13.0,Team A,2,25.61947715971286,64.36769371490091,50.86429240106771,49.72363731918304
1,325,13.0,Team A,3,24.66680981438217,79.44307515162554,50.86429240106771,49.72363731918304
1,325,13.0,Team A,4,53.52287317047272,45.57322092590388,50.86429240106771,49.72363731918304
1,325,13.0,Team A,5,60.36162753228365,49.758306136936284,50.86429240106771,49.72363731918304
1,325,13.0,Team A,6,53.23811038225652,54.869819323485984,50.86429240106771,49.72363731918304
1,325,13.0,Team A,7,52.773887788865046,68.74614079326071,50.86429240106771,49.72363731918304
1,325,13.0,Team A,8,76.62980938202524,41.58019417496976,50.86429240106771,49.72363731918304
1,325,13.0,Team A,9,76.5053190355806,57.31700551230508,50.86429240106771,49.72363731918304
1,325,13.0,Team A,10,2.1519998664847604,49.76166183028319,50.86429240106771,49.72363731918304
1,325,13.0,Team B,0,73.91368242589233,43.02084550615109,50.86429240106771,49.72363731918304
1,325,13.0,Team B,1,50.5487629155946,49.8012884061495,50.86429240106771,49.72363731918304
1,325,13.0,Team B,2,73.84899728175353,55.972960791903105,50.86429240106771,49.72363731918304
1,325,13.0,Team B,3,78.07323874392974,72.20001973050177,50.86429240106771,49.72363731918304
1,325,13.0,Team B,4,53.446023000792984,43.48945393635423,50.86429240106771,49.72363731918304
1,325,13.0,Team B,5,50.45930442481797,49.72675807119909,50.86429240106771,49.72363731918304
1,325,13.0,Team B,6,52.72122113145482,56.95313517299602,50.86429240106771,49.72363731918304
1,325,13.0,Team B,7,53.25437343566266,71.44805500295988,50.86429240106771,49.72363731918304
1,325,13.0,Team B,8,21.74790692842869,34.35963029525074,50.86429240106771,49.72363731918304
1,325,13.0,Team B,9,21.683975146397884,65.0821697382485,50.86429240106771,49.72363731918304
1,325,13.0,Team B,10,97.20171976459037,49.465608964081106,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,0,25.090786820072474,36.21693529291418,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,1,25.755715053655585,49.874913598419475,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,2,25.68867719977873,64.32755203512936,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,3,24.71971052960115,79.38306253354133,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,4,53.45814676038713,45.67426790427252,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,5,60.24162833178914,49.75786809506928,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,6,53.187846844215954,54.760853380441176,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,7,52.76190169678855,68.6267409038272,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,8,76.6705695073126,41.51135659666722,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,9,76.53228135776257,57.241685971795626,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team A,10,2.142253410639346,49.841065901957464,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,0,73.83686458099749,43.04318423274218,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,1,50.62644511771841,49.78217099332256,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,2,73.7717998023228,55.951971528706316,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,3,78.01156116574502,72.14906998713373,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,4,53.40010937894266,43.600322955149316,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,5,50.5793008622253,49.72583340393508,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,6,52.691367648995815,56.83690794045102,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,7,53.241250434819555,71.32877471603504,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,8,21.714279748533286,34.287040951871134,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,9,21.64386130527362,65.01295355697376,50.86429240106771,49.72363731918304
1,326,13.040000000000001,Team B,10,97.21559046517758,49.54439731134909,50.86429240106771,49.72363731918304
1,327,13.08,Team A,0,25.034470924695523,36.16011522667089,50.5793008622253,49.72583340393508
1,327,13.08,Team A,1,25.726166694266375,49.94925668456342,50.5793008622253,49.72583340393508
1,327,13.08,Team A,2,25.64256207119417,64.26218082651556,50.5793008622253,49.72583340393508
1,327,13.08,Team A,3,24.68644670491394,79.31030596705295,50.5793008622253,49.72583340393508
1,327,13.08,Team A,4,53.35860992570823,45.74129341092562,50.5793008622253,49.72583340393508
1,327,13.08,Team A,5,60.129270257252905,49.71572947754911,50.5793008622253,49.72583340393508
1,327,13.08,Team A,6,53.1009754266487,54.6780683769088,50.5793008622253,49.72583340393508
1,327,13.08,Team A,7,52.74935331258206,68.50739879870999,50.5793008622253,49.72583340393508
1,327,13.08,Team A,8,76.68984982719097,41.58899852648216,50.5793008622253,49.72583340393508
1,327,13.08,Team A,9,76.55018108554343,57.16371418365805,50.5793008622253,49.72583340393508
1,327,13.08,Team A,10,2.1000771007742425,49.773086795710306,50.5793008622253,49.72583340393508
1,327,13.08,Team B,0,73.85615387080003,43.12082393456356,50.5793008622253,49.72583340393508
1,327,13.08,Team B,1,50.506447360699006,49.78290468965765,50.5793008622253,49.72583340393508
1,327,13.08,Team B,2,73.80325286480276,55.878414035134064,50.5793008622253,49.72583340393508
1,327,13.08,Team B,3,78.01553968267866,72.22897099715868,50.5793008622253,49.72583340393508
1,327,13.08,Team B,4,53.4976311627857,43.530397983386216,50.5793008622253,49.72583340393508
1,327,13.08,Team B,5,50.39930620611431,49.7272204048311,50.5793008622253,49.72583340393508
1,327,13.08,Team B,6,52.70082819727746,56.71728144662038,50.5793008622253,49.72583340393508
1,327,13.08,Team B,7,53.143796137391135,71.25875571923608,50.5793008622253,49.72583340393508
1,327,13.08,Team B,8,21.784483373319574,34.325400449611145,50.5793008622253,49.72583340393508
1,327,13.08,Team B,9,21.61250927237125,65.08655416860769,50.5793008622253,49.72583340393508
1,327,13.08,Team B,10,97.1896374788136,49.468724049897034,50.5793008622253,49.72583340393508
1,328,13.120000000000001,Team A,0,25.02715743112393,36.239780230353674,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,1,25.646166934026937,49.94945254582077,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,2,25.63249694192693,64.18281651984793,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,3,24.662855867332322,79.23386335863201,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,4,53.257050590953455,45.805212903446815,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,5,60.016997259256875,49.6733647053795,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,6,53.01348280027152,54.59594018242223,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,7,52.73482041730843,68.38828207043488,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,8,76.71564510930497,41.51327136213106,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,9,76.5910981491401,57.2324585936608,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team A,10,2.0217265458255826,49.78924818609718,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,0,73.93561733987494,43.130073641725474,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,1,50.3264507251699,49.78400523416028,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,2,73.81207056789142,55.79890146938349,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,3,78.03902750753936,72.15249667412596,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,4,53.41769062784057,43.61989385408808,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,5,50.12931422194782,49.72930090617514,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,6,52.582827042170585,56.69547027073636,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,7,53.14309870904606,71.37875369252606,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,8,21.743409588372025,34.25674956330891,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,9,21.53835151318215,65.11656461265726,50.39930620611431,49.7272204048311
1,328,13.120000000000001,Team B,10,97.26708376544079,49.44867229965775,50.39930620611431,49.7272204048311
1,329,13.16,Team A,0,25.029332994426646,36.31975064315939,50.12931422194782,49.72930090617514
1,329,13.16,Team A,1,25.676732842912283,49.875522002646704,50.12931422194782,49.72930090617514
1,329,13.16,Team A,2,25.635540598189035,64.10287443983647,50.12931422194782,49.72930090617514
1,329,13.16,Team A,3,24.59394042453578,79.19323502191787,50.12931422194782,49.72930090617514
1,329,13.16,Team A,4,53.15351825900485,45.865884612185596,50.12931422194782,49.72930090617514
1,329,13.16,Team A,5,59.90422702645406,49.63234185085182,50.12931422194782,49.72930090617514
1,329,13.16,Team A,6,52.92136127696475,54.519040085259476,50.12931422194782,49.72930090617514
1,329,13.16,Team A,7,52.718155625188345,68.26944485108172,50.12931422194782,49.72930090617514
1,329,13.16,Team A,8,76.69979327668658,41.5916851326222,50.12931422194782,49.72930090617514
1,329,13.16,Team A,9,76.57823596389956,57.311417850184895,50.12931422194782,49.72930090617514
1,329,13.16,Team A,10,2.013522770539595,49.868826437341205,50.12931422194782,49.72930090617514
1,329,13.16,Team B,0,73.96195189796241,43.20561496187768,50.12931422194782,49.72930090617514
1,329,13.16,Team B,1,50.05645577187624,49.78565605091423,50.12931422194782,49.72930090617514
1,329,13.16,Team B,2,73.89182157389912,55.805208373597075,50.12931422194782,49.72930090617514
1,329,13.16,Team B,3,78.03644586389414,72.07253834050094,50.12931422194782,49.72930090617514
1,329,13.16,Team B,4,53.48499716137089,43.520546833276526,50.12931422194782,49.72930090617514
1,329,13.16,Team B,5,49.72432624569809,49.73242165819119,50.12931422194782,49.72930090617514
1,329,13.16,Team B,6,52.55746704310518,56.57818058471324,50.12931422194782,49.72930090617514
1,329,13.16,Team B,7,53.166589449859245,71.26107538060731,50.12931422194782,49.72930090617514
1,329,13.16,Team B,8,21.766511265593266,34.333341419988095,50.12931422194782,49.72930090617514
1,329,13.16,Team B,9,21.458355595179036,65.11575646487414,50.12931422194782,49.72930090617514
1,329,13.16,Team B,10,97.23141471402413,49.520280391177046,50.12931422194782,49.72930090617514
1,330,13.200000000000001,Team A,0,25.025208534326964,36.399644252596474,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,1,25.71387972722822,49.80466927520719,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,2,25.627866769772496,64.02324333813975,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,3,24.525944635481153,79.23538443082047,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,4,53.04923338333436,45.92525349887206,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,5,59.79154824852209,49.591068457439626,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,6,52.82894395889752,54.44249572347325,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,7,52.70118430675769,68.15065101979943,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,8,76.73150498372885,41.518238773716774,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,9,76.59170394087013,57.23255966356917,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team A,10,2.0933489232206854,49.874097618246395,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,0,74.0289416120264,43.16188421514698,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,1,49.65146334193575,49.78813227604515,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,2,73.96938648056899,55.78562048822639,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,3,78.08736778163654,72.010837787072,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,4,53.50139637547688,43.639420992691875,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,5,49.742212536086015,49.851081173680505,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,6,52.52544695564298,56.462531486148166,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,7,53.165187776446245,71.14108356708805,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,8,21.78725529654622,34.410605157794535,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,9,21.4577136135404,65.03575904079327,50.05645577187624,49.78565605091423
1,330,13.200000000000001,Team B,10,97.2927716570789,49.57161581305097,50.05645577187624,49.78565605091423
1,331,13.24,Team A,0,25.095754581350725,36.43737030790738,50.05645577187624,49.78565605091423
1,331,13.24,Team A,1,25.7938797028255,49.80460678973003,50.05645577187624,49.78565605091423
1,331,13.24,Team A,2,25.696984374968203,63.9829598843155,50.05645577187624,49.78565605091423
1,331,13.24,Team A,3,24.578347767420897,79.17493683564163,50.05645577187624,49.78565605091423
1,331,13.24,Team A,4,52.97570996349786,46.02009181779192,50.05645577187624,49.78565605091423
1,331,13.24,Team A,5,59.671572213181996,49.5934665700459,50.05645577187624,49.78565605091423
1,331,13.24,Team A,6,52.7675567436366,54.33938602556607,50.05645577187624,49.78565605091423
1,331,13.24,Team A,7,52.68407965436781,68.03187631345746,50.05645577187624,49.78565605091423
1,331,13.24,Team A,8,76.71381890460263,41.4402182468976,50.05645577187624,49.78565605091423
1,331,13.24,Team A,9,76.60642414722271,57.15392560272441,50.05645577187624,49.78565605091423
1,331,13.24,Team A,10,2.090751941846846,49.79413978130877,50.05645577187624,49.78565605091423
1,331,13.24,Team B,0,73.95183100948262,43.18319043431734,50.05645577187624,49.78565605091423
1,331,13.24,Team B,1,49.73146184661535,49.78764314515509,50.05645577187624,49.78565605091423
1,331,13.24,Team B,2,73.89179170119978,55.7661512762587,50.05645577187624,49.78565605091423
1,331,13.24,Team B,3,78.02468118340606,71.96113476500805,50.05645577187624,49.78565605091423
1,331,13.24,Team B,4,53.44272444429339,43.74409956973226,50.05645577187624,49.78565605091423
1,331,13.24,Team B,5,49.85969333689587,49.826621790183076,50.05645577187624,49.78565605091423
1,331,13.24,Team B,6,52.483827430278495,56.34998009740313,50.05645577187624,49.78565605091423
1,331,13.24,Team B,7,53.1479014469935,71.02233516577648,50.05645577187624,49.78565605091423
1,331,13.24,Team B,8,21.794654039099665,34.490262289356174,50.05645577187624,49.78565605091423
1,331,13.24,Team B,9,21.444646327287654,65.11468461351839,50.05645577187624,49.78565605091423
1,331,13.24,Team B,10,97.28749417614172,49.65144154947073,50.05645577187624,49.78565605091423
1,332,13.280000000000001,Team A,0,25.172525206823558,36.41486983981202,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,1,25.873385634970884,49.79572947292294,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,2,25.767218054998587,63.94465544345821,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,3,24.62054560946928,79.10697109334112,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,4,52.8718062082495,46.080125222203876,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,5,59.558313520527406,49.5538122066268,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,6,52.67311939484065,54.26534828416081,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,7,52.665681854051726,67.91329502933753,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,8,76.690141017117,41.3638025571198,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,9,76.55866291747441,57.21810398641338,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team A,10,2.0706690389297124,49.871577995456704,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,0,74.01093033065183,43.237109542593885,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,1,49.61146408959595,49.78837684149018,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,2,73.88313781010093,55.68662071503316,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,3,78.05673191050437,71.88783571390594,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,4,53.3447020315429,43.8133210013743,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,5,49.6796955631583,49.827517027312105,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,6,52.51074040223635,56.2330369832818,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,7,53.13538780781517,70.90298941246068,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,8,21.74564924552116,34.553496221752695,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,9,21.450662192064282,65.19445810141374,49.85969333689587,49.826621790183076
1,332,13.280000000000001,Team B,10,97.32146340155282,49.57901164042087,49.85969333689587,49.826621790183076
1,333,13.32,Team A,0,25.17083804419806,36.49485204709761,49.6796955631583,49.827517027312105
1,333,13.32,Team A,1,25.85858758542781,49.87434892172361,49.6796955631583,49.827517027312105
1,333,13.32,Team A,2,25.72716343170212,64.01390591026225,49.6796955631583,49.827517027312105
1,333,13.32,Team A,3,24.609086928958483,79.02779597956821,49.6796955631583,49.827517027312105
1,333,13.32,Team A,4,52.766416072800546,46.137509186427785,49.6796955631583,49.827517027312105
1,333,13.32,Team A,5,59.44469095722379,49.51521281403682,49.6796955631583,49.827517027312105
1,333,13.32,Team A,6,52.57862437306423,54.19138416543102,49.6796955631583,49.827517027312105
1,333,13.32,Team A,7,52.645951943210925,67.79492809722296,49.6796955631583,49.827517027312105
1,333,13.32,Team A,8,76.6940703409078,41.443706001441974,49.6796955631583,49.827517027312105
1,333,13.32,Team A,9,76.60788816859586,57.28116645268318,49.6796955631583,49.827517027312105
1,333,13.32,Team A,10,2.065668720925798,49.95142157265525,49.6796955631583,49.827517027312105
1,333,13.32,Team B,0,73.96449108579645,43.171968184477386,49.6796955631583,49.827517027312105
1,333,13.32,Team B,1,49.43146745406684,49.78947738599281,49.6796955631583,49.827517027312105
1,333,13.32,Team B,2,73.90655595648,55.76311640393239,49.6796955631583,49.827517027312105
1,333,13.32,Team B,3,78.03137891164643,71.96371209658797,49.6796955631583,49.827517027312105
1,333,13.32,Team B,4,53.302226349561124,43.92555208637388,49.6796955631583,49.827517027312105
1,333,13.32,Team B,5,49.40969890255194,49.82885988300564,49.6796955631583,49.827517027312105
1,333,13.32,Team B,6,52.501595765956004,56.35268804105941,49.6796955631583,49.827517027312105
1,333,13.32,Team B,7,53.254770028660104,70.89082860055804,49.6796955631583,49.827517027312105
1,333,13.32,Team B,8,21.75808703154844,34.63252344161231,49.6796955631583,49.827517027312105
1,333,13.32,Team B,9,21.37577426865168,65.22259702333602,49.6796955631583,49.827517027312105
1,333,13.32,Team B,10,97.28263132843894,49.50906830551555,49.6796955631583,49.827517027312105
1,334,13.36,Team A,0,25.168734138226352,36.57482437718535,49.40969890255194,49.82885988300564
1,334,13.36,Team A,1,25.84405431758869,49.95301774735306,49.40969890255194,49.82885988300564
1,334,13.36,Team A,2,25.734165278271025,63.934212910917104,49.40969890255194,49.82885988300564
1,334,13.36,Team A,3,24.5903397060457,79.10556835019595,49.40969890255194,49.82885988300564
1,334,13.36,Team A,4,52.66014379796804,46.19324251220262,49.40969890255194,49.82885988300564
1,334,13.36,Team A,5,59.330604948112274,49.47800552274859,49.40969890255194,49.82885988300564
1,334,13.36,Team A,6,52.479307505427826,54.124033146115096,49.40969890255194,49.82885988300564
1,334,13.36,Team A,7,52.625072366043895,67.67675854421829,49.40969890255194,49.82885988300564
1,334,13.36,Team A,8,76.67940155862003,41.36506233147297,49.40969890255194,49.82885988300564
1,334,13.36,Team A,9,76.58871649319268,57.35883528080769,49.40969890255194,49.82885988300564
1,334,13.36,Team A,10,2.0348667586112303,49.87758906546789,49.40969890255194,49.82885988300564
1,334,13.36,Team B,0,73.96806256142563,43.09204794572755,49.40969890255194,49.82885988300564
1,334,13.36,Team B,1,49.16147250077318,49.791128202746755,49.40969890255194,49.82885988300564
1,334,13.36,Team B,2,73.89873395814263,55.68349972011543,49.40969890255194,49.82885988300564
1,334,13.36,Team B,3,78.10878354915135,71.98392402605378,49.40969890255194,49.82885988300564
1,334,13.36,Team B,4,53.22091494759718,43.83729985744645,49.40969890255194,49.82885988300564
1,334,13.36,Team B,5,49.004703911642395,49.830874166545954,49.40969890255194,49.82885988300564
1,334,13.36,Team B,6,52.499124633077884,56.23271348749783,49.40969890255194,49.82885988300564
1,334,13.36,Team B,7,53.244969900005806,71.01042775389266,49.40969890255194,49.82885988300564
1,334,13.36,Team B,8,21.78125238244758,34.555950819104524,49.40969890255194,49.82885988300564
1,334,13.36,Team B,9,21.44787804516607,65.18794092124183,49.40969890255194,49.82885988300564
1,334,13.36,Team B,10,97.3486515986733,49.55424931832162,49.40969890255194,49.82885988300564
1,335,13.4,Team A,0,25.139729761031937,36.500267378160686,49.004703911642395,49.830874166545954
1,335,13.4,Team A,1,25.833269132929036,49.87374808233638,49.004703911642395,49.830874166545954
1,335,13.4,Team A,2,25.656555464212488,63.91480371820336,49.004703911642395,49.830874166545954
1,335,13.4,Team A,3,24.59250322867226,79.02559761073555,49.004703911642395,49.830874166545954
1,335,13.4,Team A,4,52.54927616727367,46.23915948579862,49.004703911642395,49.830874166545954
1,335,13.4,Team A,5,59.21637158544163,49.44125312346696,49.004703911642395,49.830874166545954
1,335,13.4,Team A,6,52.37788209660146,54.0599013564597,49.004703911642395,49.830874166545954
1,335,13.4,Team A,7,52.600775661859835,67.55924399122253,49.004703911642395,49.830874166545954
1,335,13.4,Team A,8,76.7275561700673,41.30117858239417,49.004703911642395,49.830874166545954
1,335,13.4,Team A,9,76.61545317317837,57.43423521411895,49.004703911642395,49.830874166545954
1,335,13.4,Team A,10,1.9554206225795558,49.886986483711034,49.004703911642395,49.830874166545954
1,335,13.4,Team B,0,73.96432615048934,43.01213524815504,49.004703911642395,49.830874166545954
1,335,13.4,Team B,1,48.756480070832694,49.793604427877675,49.004703911642395,49.830874166545954
1,335,13.4,Team B,2,73.94306714732517,55.61690716544972,49.004703911642395,49.830874166545954
1,335,13.4,Team B,3,78.1221195132338,72.06280464510556,49.004703911642395,49.830874166545954
1,335,13.4,Team B,4,53.239995994811345,43.718826596171134,49.004703911642395,49.830874166545954
1,335,13.4,Team B,5,48.39721142527808,49.83389559185642,49.004703911642395,49.830874166545954
1,335,13.4,Team B,6,52.49157062952639,56.3524754891108,49.004703911642395,49.830874166545954
1,335,13.4,Team B,7,53.16355453615594,70.92227142383523,49.004703911642395,49.830874166545954
1,335,13.4,Team B,8,21.77079738313566,34.63526470811135,49.004703911642395,49.830874166545954
1,335,13.4,Team B,9,21.414001822232784,65.11546746734474,49.004703911642395,49.830874166545954
1,335,13.4,Team B,10,97.36841945371323,49.476730082598344,49.004703911642395,49.830874166545954
1,336,13.44,Team A,0,25.14874346852748,36.579757962994265,48.756480070832694,49.793604427877675
1,336,13.44,Team A,1,25.885618214771817,49.93424249224521,48.756480070832694,49.793604427877675
1,336,13.44,Team A,2,25.66236555597025,63.835014979438,48.756480070832694,49.793604427877675
1,336,13.44,Team A,3,24.569548717198792,78.94896152000139,48.756480070832694,49.793604427877675
1,336,13.44,Team A,4,52.43543512529097,46.27710967895089,48.756480070832694,49.793604427877675
1,336,13.44,Team A,5,59.1023053435975,49.40398527577546,48.756480070832694,49.793604427877675
1,336,13.44,Team A,6,52.27330110958138,54.00105565012604,48.756480070832694,49.793604427877675
1,336,13.44,Team A,7,52.574117823940995,67.44224245414932,48.756480070832694,49.793604427877675
1,336,13.44,Team A,8,76.73224827712178,41.38104086467679,48.756480070832694,49.793604427877675
1,336,13.44,Team A,9,76.67670228730354,57.48569924057318,48.756480070832694,49.793604427877675
1,336,13.44,Team A,10,1.9908734929468588,49.95870185153913,48.756480070832694,49.793604427877675
1,336,13.44,Team B,0,73.94707747450468,42.93401685610313,48.756480070832694,49.793604427877675
1,336,13.44,Team B,1,48.14899142592196,49.797318765574055,48.756480070832694,49.793604427877675
1,336,13.44,Team B,2,73.93219543343103,55.537649321440405,48.756480070832694,49.793604427877675
1,336,13.44,Team B,3,78.17793275978497,72.00549075927132,48.756480070832694,49.793604427877675
1,336,13.44,Team B,4,53.311512241247804,43.62246567828614,48.756480070832694,49.793604427877675
